TPUT, 0, 10 17236, 0.580, 10, 1427260638514
TPUT, 1, 10 13485, 0.742, 20, 1427260651999
TPUT, 0, 10 37, 270.270, 30, 1427260657574
TPUT, 1, 10 32, 312.500, 40, 1427260657606
TPUT, 2, 10 35, 285.714, 50, 1427260657641
TPUT, 3, 10 34, 294.118, 60, 1427260657675
TPUT, 4, 10 32, 312.500, 70, 1427260657707
TPUT, 5, 10 25, 400.000, 80, 1427260657732
TPUT, 6, 10 24, 416.667, 90, 1427260657756
TPUT, 7, 9 21, 428.571, 99, 1427260657777
